formula,solver,runtime,conflicts,entropy,num sols
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_18.cnf,glucose,0.002067,180,0.164,234504
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_14.cnf,glucose,0.0022,21,0.266,23488
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_15.cnf,glucose,0.002435,300,0.126,37536
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_10.cnf,glucose,0.004179,320,0.066,192
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_43.cnf,glucose,0.001104,239,0.074,416
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_12.cnf,glucose,0.001853,269,0.324,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_11.cnf,glucose,0.006625,872,0.12,16194
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_8.cnf,glucose,0.002856,331,0.102,2872
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_8.cnf,glucose,0.002175,313,0.072,336
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_13.cnf,glucose,0.005866,847,0.065,264
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_0.cnf,glucose,0.004848,458,0.092,3364
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_48.cnf,glucose,0.005469,738,0.058,220
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_11.cnf,glucose,0.002628,185,0.262,1960
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_0.cnf,glucose,0.006733,955,0.15,15168
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_38.cnf,glucose,0.005637,728,0.06,112
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_34.cnf,glucose,0.003716,573,0.07,432
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_27.cnf,glucose,0.001369,170,0.072,416
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_4.cnf,glucose,0.002031,283,0.178,1224
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_40.cnf,glucose,0.00331,322,0.06,200
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_35.cnf,glucose,0.004791,674,0.082,448
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_9.cnf,glucose,0.001194,106,0.276,146300
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_21.cnf,glucose,0.006219,670,0.08,576
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_31.cnf,glucose,0.003099,399,0.072,352
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_6.cnf,glucose,0.001148,63,0.184,46708
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_0.cnf,glucose,0.002796,428,0.078,384
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_17.cnf,glucose,0.002324,301,0.176,367412
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_20.cnf,glucose,0.004785,471,0.174,87030
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_45.cnf,glucose,0.001208,122,0.09,768
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_15.cnf,glucose,0.001932,226,0.184,1318
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_17.cnf,glucose,0.003041,436,0.055,144
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_26.cnf,glucose,0.002367,340,0.06,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_19.cnf,glucose,0.00281,376,0.316,232
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_5.cnf,glucose,0.000992,221,0.218,118754
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_46.cnf,glucose,0.002784,293,0.069,304
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_17.cnf,glucose,0.003298,501,0.136,140120
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_12.cnf,glucose,0.006134,980,0.06,170
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_30.cnf,glucose,0.002447,393,0.062,240
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_28.cnf,glucose,0.004637,620,0.072,304
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_10.cnf,glucose,0.001612,92,0.184,505866
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_7.cnf,glucose,0.003273,289,0.274,140434
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_23.cnf,glucose,0.00096,191,0.066,192
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_2.cnf,glucose,0.001282,163,0.056,144
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_7.cnf,glucose,0.002713,146,0.066,168
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_24.cnf,glucose,0.002991,328,0.08,576
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_19.cnf,glucose,0.000971,20,0.404,105288
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_14.cnf,glucose,0.00087,96,0.152,246310
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_47.cnf,glucose,0.003186,620,0.062,128
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_1.cnf,glucose,0.000957,85,0.365,1476
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_9.cnf,glucose,0.003686,512,0.118,5856
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_12.cnf,glucose,0.002567,145,0.256,80546
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_3.cnf,glucose,0.000972,85,0.146,132156
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_42.cnf,glucose,0.001785,154,0.055,104
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_4.cnf,glucose,0.000983,87,0.11,14532
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_11.cnf,glucose,0.001294,194,0.048,32
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_19.cnf,glucose,0.006486,749,0.058,156
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_6.cnf,glucose,0.004437,586,0.15,65868
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_18.cnf,glucose,0.0021,92,0.139,6336
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_3.cnf,glucose,0.006766,944,0.08,576
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_8.cnf,glucose,0.000997,20,0.266,37176
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_2.cnf,glucose,0.002825,362,0.104,14250
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_10.cnf,glucose,0.001911,319,0.138,7400
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_15.cnf,glucose,0.001618,1,0.248,93675
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_4.cnf,glucose,0.002509,321,0.232,1892
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_8.cnf,glucose,0.002509,368,0.256,1768
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_4.cnf,glucose,0.003178,435,0.072,336
